instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
16436,2012-11-22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0
16437,2012-11-22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0
16439,2012-11-22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0
16440,2012-11-22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0
16441,2012-11-22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0
16442,2012-11-22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0
16443,2012-11-22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0
16444,2012-11-22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896
16445,2012-11-22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0
16446,2012-11-22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0
16448,2012-11-23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896
16450,2012-11-23,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0
16451,2012-11-23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045
16452,2012-11-23,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0
16453,2012-11-23,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0
16454,2012-11-23,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0
16455,2012-11-23,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896
16456,2012-11-23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045
16457,2012-11-23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642
16458,2012-11-23,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194
16459,2012-11-23,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537
16460,2012-11-23,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836
16461,2012-11-23,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537
16462,2012-11-23,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537
16463,2012-11-23,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045
16464,2012-11-23,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896
16465,2012-11-23,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0
16466,2012-11-23,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642
16467,2012-11-23,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896
16468,2012-11-23,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537
16469,2012-11-23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224
16470,2012-11-23,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478
16471,2012-11-24,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179
16472,2012-11-24,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925
16473,2012-11-24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119
16474,2012-11-24,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582
16475,2012-11-24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478
16476,2012-11-24,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284
16477,2012-11-24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836
16478,2012-11-24,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284
16479,2012-11-24,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627
16480,2012-11-24,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478
16481,2012-11-24,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985
16482,2012-11-24,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985
16483,2012-11-24,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119
16484,2012-11-24,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284
16485,2012-11-24,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627
16486,2012-11-24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627
16487,2012-11-24,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478
16488,2012-11-24,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881
16489,2012-11-24,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881
16490,2012-11-24,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537
16491,2012-11-24,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836
16492,2012-11-24,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194
16493,2012-11-24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537
16494,2012-11-24,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194
16495,2012-11-25,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537
16496,2012-11-25,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194
16497,2012-11-25,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582
16498,2012-11-25,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0.0
16499,2012-11-25,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0.0
16500,2012-11-25,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642
16501,2012-11-25,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045
16502,2012-11-25,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045
16503,2012-11-25,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194
16504,2012-11-25,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239
16505,2012-11-25,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537
16506,2012-11-25,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239
16507,2012-11-25,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239
16508,2012-11-25,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642
16509,2012-11-25,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537
16510,2012-11-25,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537
16511,2012-11-25,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239
16512,2012-11-25,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642
16513,2012-11-25,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642
16514,2012-11-25,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0.0
16515,2012-11-25,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0.0
16516,2012-11-25,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0.0
16517,2012-11-25,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0
16518,2012-11-25,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896
16519,2012-11-26,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0.0
16520,2012-11-26,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0
16521,2012-11-26,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0
16522,2012-11-26,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0.0
16523,2012-11-26,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0
16524,2012-11-26,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642
16525,2012-11-26,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0.0
16526,2012-11-26,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0
16527,2012-11-26,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0
16528,2012-11-26,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896
16529,2012-11-26,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0
16530,2012-11-26,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985
16531,2012-11-26,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045
16532,2012-11-26,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045
16533,2012-11-26,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0
16534,2012-11-26,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896
16535,2012-11-26,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0.0
16536,2012-11-26,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0
16537,2012-11-26,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642
16538,2012-11-26,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0.0
16539,2012-11-26,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0
16540,2012-11-26,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0
16541,2012-11-26,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0
16542,2012-11-26,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045
16543,2012-11-27,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896
16544,2012-11-27,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343
16545,2012-11-27,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642
16546,2012-11-27,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343
16547,2012-11-27,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194
16548,2012-11-27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239
16549,2012-11-27,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642
16550,2012-11-27,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343
16551,2012-11-27,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642
16552,2012-11-27,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343
16553,2012-11-27,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194
16554,2012-11-27,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985
16555,2012-11-27,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881
16556,2012-11-27,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537
16557,2012-11-27,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582
16558,2012-11-27,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985
16559,2012-11-27,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985
16560,2012-11-27,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881
16561,2012-11-27,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582
16562,2012-11-27,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985
16563,2012-11-27,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284
16564,2012-11-27,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836
16565,2012-11-27,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642
16566,2012-11-27,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537
16567,2012-11-28,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537
16568,2012-11-28,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239
16569,2012-11-28,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239
16570,2012-11-28,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239
16571,2012-11-28,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194
16572,2012-11-28,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343
16573,2012-11-28,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239
16574,2012-11-28,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194
16575,2012-11-28,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836
16576,2012-11-28,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194
16577,2012-11-28,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045
16578,2012-11-28,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642
16579,2012-11-28,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881
16580,2012-11-28,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194
16581,2012-11-28,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985
16582,2012-11-28,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284
16583,2012-11-28,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537
16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343
16585,2012-11-28,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836
16586,2012-11-28,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642
16587,2012-11-28,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343
16588,2012-11-28,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642
16589,2012-11-28,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642
16590,2012-11-28,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343
16591,2012-11-29,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896
16592,2012-11-29,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896
16593,2012-11-29,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0
16594,2012-11-29,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896
16595,2012-11-29,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0.0
16596,2012-11-29,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0.0
16597,2012-11-29,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0
16598,2012-11-29,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045
16599,2012-11-29,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0
16600,2012-11-29,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896
16601,2012-11-29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239
16602,2012-11-29,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642
16603,2012-11-29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343
16604,2012-11-29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239
16605,2012-11-29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836
16606,2012-11-29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239
16607,2012-11-29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194
16608,2012-11-29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642
16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194
16610,2012-11-29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343
16612,2012-11-29,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896
16613,2012-11-29,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0
16614,2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642
16615,2012-11-30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896
16616,2012-11-30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0
16617,2012-11-30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0
16618,2012-11-30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0
16619,2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0
16620,2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0
16621,2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0
16622,2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896
16623,2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896
16624,2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0
16625,2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896
16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0
16627,2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642
16628,2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045
16629,2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045
16630,2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343
16631,2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194
16632,2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0
16633,2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0
16634,2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0
16635,2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896
16636,2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0
16637,2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896
16638,2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0
16639,2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0
16640,2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0
16641,2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343
16642,2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896
16643,2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896
16644,2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343
16645,2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343
16646,2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343
16647,2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537
16648,2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642
16649,2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045
16650,2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896
16651,2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0
16652,2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0
16653,2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0
16654,2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0
16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045
16656,2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0
16657,2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0
16658,2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0
16659,2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0
16660,2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0
16661,2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0
16662,2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896
16663,2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896
16664,2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0
16665,2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0
16666,2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0
16667,2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0
16668,2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343
16669,2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343
16670,2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896
16671,2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642
16672,2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0
16673,2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642
16674,2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642
16675,2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239
16676,2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537
16677,2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343
16678,2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045
16679,2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194
16680,2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045
16681,2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194
16682,2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194
16683,2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239
16684,2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194
16685,2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343
16686,2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642
16687,2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343
16688,2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642
16689,2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0
16690,2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0
16691,2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896
16692,2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0
16693,2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0
16694,2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0
16695,2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896
16696,2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343
16697,2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343
16698,2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642
16699,2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896
16700,2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0
16701,2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0
16702,2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343
16703,2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045
16704,2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896
16705,2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896
16706,2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0
16707,2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194
16708,2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045
16709,2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045
16710,2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045
16711,2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045
16712,2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896
16713,2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343
16714,2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343
16715,2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0
16716,2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0
16717,2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343
16718,2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642
16719,2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045
16720,2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194
16721,2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194
16722,2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194
16723,2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642
16724,2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239
16725,2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537
16726,2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836
16727,2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239
16728,2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239
16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239
16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239
16731,2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537
16732,2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985
16733,2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537
16734,2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836
16735,2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284
16736,2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642
16737,2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343
16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478
16739,2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836
16740,2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881
16741,2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582
16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836
16746,2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836
16747,2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836
16748,2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925
16749,2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836
16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836
16751,2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836
16752,2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478
16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582
16754,2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881
16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179
